,lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID
858,859,beirnke01,,,1974.0,1.0,1.0,USA,TX,Houston,,,,,,,Kevin,Beirne,,,,210.0,76.0,L,R,5/17/2000,9/28/2002,,beirnke01,beirnke01,beirk001,beirnke01,beirnke01
859,860,bejmaol01,,,1907.0,9.0,12.0,USA,IN,South Bend,1995.0,1.0,3.0,USA,IN,South Bend,Ollie,Bejma,also went by Aloysius,Alojzy Frank,,165.0,70.0,R,R,4/24/1934,10/1/1939,,bejmaol01,bejmaol01,bejmo101,bejmaol01,bejmaol01
860,861,belanma01,,belanma01h,1944.0,6.0,8.0,USA,MA,Pittsfield,1998.0,10.0,6.0,USA,NY,New York,Mark,Belanger,,Mark Henry,,170.0,73.0,R,R,8/7/1965,10/2/1982,,belanma01,belanma01,belam101,belanma01,belanma01
861,862,belarwa01,,,1930.0,9.0,5.0,USA,CA,St. Helena,1993.0,10.0,21.0,USA,CA,Santa Cruz,Wayne,Belardi,,Carroll Wayne,,185.0,73.0,L,L,4/18/1950,9/30/1956,,belarwa01,belarwa01,belaw101,belarwa01,belarwa01
862,863,belchke01,,,1967.0,8.0,8.0,USA,TX,Waco,,,,,,,Kevin,Belcher,,Kevin Donnell,,170.0,72.0,R,R,9/3/1990,10/3/1990,Navarro JC,belchke01,belchke01,belck001,belchke01,belchke01
863,864,belchti01,,,1961.0,10.0,19.0,USA,OH,Mount Gilead,,,,,,,Tim,Belcher,,Timothy Wayne,,210.0,75.0,R,R,9/6/1987,9/30/2000,Mount Vernon Nazarene,belchti01,belchti01,belct001,belchti01,belchti01
864,865,beldeir01,,,1874.0,4.0,16.0,USA,OH,Cleveland,1916.0,7.0,15.0,USA,OH,Lakewood,Ira,Belden,,Ira Allison,,175.0,71.0,L,R,9/17/1897,9/25/1897,,beldeir01,beldeir01,beldi101,beldeir01,beldeir01
865,866,belinst01,,,1966.0,8.0,6.0,USA,PA,Huntingdon,,,,,,,Stan,Belinda,,Stanley Peter,,185.0,75.0,R,R,9/8/1989,9/3/2000,Allegany CC,belinst01,belinst01,belis001,belinst01,belinst01
866,867,belinbo01,,,1936.0,12.0,7.0,USA,NY,New York,2001.0,11.0,23.0,USA,NV,Las Vegas,Bo,Belinsky,,Robert,,191.0,74.0,L,L,4/18/1962,5/18/1970,,belinbo01,belinbo01,belib101,belinbo01,belinbo01
867,868,belitto01,,,1975.0,10.0,23.0,USA,IA,Des Moines,,,,,,,Todd,Belitz,,,,218.0,73.0,L,L,9/4/2000,10/6/2001,Washington State,belitto01,belitto01,belit001,belitto01,belitto01
868,869,belkti01,,,1970.0,4.0,6.0,USA,OH,Cincinnati,,,,,,,Tim,Belk,,Timothy William,,200.0,75.0,R,R,6/25/1996,7/3/1996,Lubbock Christian,belkti01,belkti01,belkt001,belkti01,belkti01
869,870,bellbe01,,,1907.0,8.0,20.0,USA,TX,Bellville,1977.0,9.0,14.0,USA,TX,College Station,Beau,Bell,,Roy Chester,,185.0,74.0,R,R,4/16/1935,9/1/1941,,bellbe01,bellbe01,bellb102,bellbe01,bellbe01
870,871,bellbi01,,,1933.0,10.0,24.0,USA,NC,Goldsboro,1962.0,10.0,11.0,USA,NC,Durham,Bill,Bell,,William Samuel,Ding Dong,200.0,75.0,R,R,9/5/1952,4/16/1955,,bellbi01,bellbi01,bellb101,bellbi01,bellbi01
871,872,bellbu01,bellbu01m,bellbu01h,1951.0,8.0,27.0,USA,PA,Pittsburgh,,,,,,,Buddy,Bell,,David Gus,,180.0,73.0,R,R,4/15/1972,6/17/1989,Miami (FL),bellbu01,bellbu01,bellb001,bellbu01,bellbu01
872,873,bellch01,,,1868.0,8.0,12.0,USA,OH,Cincinnati,1937.0,2.0,7.0,USA,OH,Cincinnati,Charlie,Bell,,Charles C.,,181.885744235,,,R,10/13/1889,7/27/1891,,bellch01,bellch01,bellc101,bellch01,bellch01
873,874,,,bellco99h,1903.0,5.0,17.0,USA,MS,Starkville,1991.0,3.0,7.0,USA,MO,St. Louis,Cool Papa,Bell,,James Thomas,,155.0,72.0,B,L,,,,bellco99,bellco99,,bellco99,bellco99
874,875,bellda01,,,1972.0,9.0,14.0,USA,OH,Cincinnati,,,,,,,David,Bell,,David Michael,,170.0,70.0,R,R,5/3/1995,10/1/2006,,bellda01,bellda01,belld002,bellda01,bellda01
875,876,bellde01,,,1968.0,12.0,11.0,USA,FL,Tampa,,,,,,,Derek,Bell,,Derek Nathaniel,,200.0,74.0,R,R,6/28/1991,7/3/2001,,bellde01,bellde01,belld001,bellde01,bellde01
876,877,beller01,,,1963.0,10.0,27.0,USA,CA,Modesto,,,,,,,Eric,Bell,,Eric Alvin,,178.0,72.0,L,L,9/24/1985,5/8/1993,,beller01,beller01,belle001,beller01,beller01
877,878,bellfe01,,,1913.0,1.0,21.0,USA,OK,Ada,2000.0,8.0,29.0,USA,CA,Rancho Mirage,Fern,Bell,born Fern Oran Bell,Fernando Jerome Lee,Danny,180.0,72.0,R,R,4/17/1939,5/6/1940,,bellfe01,bellfe01,bellf102,bellfe01,bellfe01
878,879,bellfr01,,,1863.0,,,USA,OH,Cincinnati,1891.0,4.0,14.0,USA,OH,Cincinnati,Frank,Bell,,Frank Gustav,,181.885744235,72.0,,,7/7/1885,7/31/1885,,bellfr01,bellfr01,bellf101,bellfr01,bellfr01
879,880,bellga01,,,1936.0,11.0,17.0,USA,TX,San Antonio,,,,,,,Gary,Bell,,Wilbur Gary,Ding Dong,196.0,73.0,R,R,6/1/1958,9/12/1969,,bellga01,bellga01,bellg102,bellga01,bellga01
880,881,bellge01,,,1874.0,11.0,2.0,USA,NY,Greenwood,1941.0,12.0,25.0,USA,NY,New York,George,Bell,,George Glenn,Farmer,195.0,72.0,R,R,4/17/1907,7/13/1911,,bellge01,bellge01,bellg101,bellge01,bellge01
881,882,bellge02,,bellge02h,1959.0,10.0,21.0,D.R.,,San Pedro de Macoris,,,,,,,George,Bell,,George Antonio (Mathey),Liberty,190.0,73.0,R,R,4/9/1981,10/2/1993,,bellge02,bellge02,bellg001,bellge02,bellge02
882,883,bellgu01,,,1928.0,11.0,15.0,USA,KY,Louisville,1995.0,5.0,7.0,USA,OH,Montgomery,Gus,Bell,,David Russell (Jr.),,190.0,73.0,L,R,5/30/1950,5/1/1964,,bellgu01,bellgu01,bellg103,bellgu01,bellgu01
883,884,bellhi01,,,1897.0,7.0,16.0,USA,KY,Mount Sherman,1949.0,6.0,7.0,USA,CA,Glendale,Hi,Bell,,Herman S.,,185.0,72.0,R,R,4/16/1924,8/23/1934,,bellhi01,bellhi01,bellh101,bellhi01,bellhi01
884,885,bellja01,,bellja01h,1965.0,12.0,11.0,USA,FL,Eglin A.F.B.,,,,,,,Jay,Bell,,Jay Stuart,,180.0,73.0,R,R,9/29/1986,9/28/2003,,bellja01,bellja01,bellj001,bellja01,bellja01
885,886,bellje01,,,1947.0,10.0,6.0,USA,TN,Madison,,,,,,,Jerry,Bell,,Jerry Houston,,190.0,76.0,B,R,9/6/1971,5/15/1974,,bellje01,bellje01,bellj101,bellje01,bellje01
886,887,bellju01,,,1968.0,3.0,29.0,D.R.,,San Pedro de Macoris,,,,,,,Juan,Bell,,Juan (Mathey),,172.0,71.0,R,R,9/6/1989,8/25/1995,,bellju01,bellju01,bellj003,bellju01,bellju01
887,888,bellke01,,,1955.0,7.0,13.0,USA,CA,Los Angeles,,,,,,,Kevin,Bell,,Kevin Robert,,195.0,72.0,R,R,6/16/1976,10/3/1982,Mount San Antonio JC,bellke01,bellke01,bellk101,bellke01,bellke01
888,889,bellle01,,,1901.0,12.0,14.0,USA,PA,Harrisburg,1985.0,12.0,26.0,USA,PA,Hershey,Les,Bell,,Lester Rowland,,165.0,71.0,R,R,9/18/1923,9/27/1931,,bellle01,bellle01,belll101,bellle01,bellle01
889,890,bellmi01,,,1968.0,4.0,22.0,USA,NY,Lewiston,,,,,,,Mike,Bell,,Michael Allen,,175.0,73.0,L,L,5/2/1990,10/6/1991,,bellmi01,bellmi01,bellm001,bellmi01,bellmi01
890,891,bellmi02,,,1974.0,12.0,7.0,USA,OH,Cincinnati,,,,,,,Mike,Bell,,,,195.0,74.0,R,R,7/20/2000,10/1/2000,,bellmi02,bellmi02,bellm003,bellmi02,bellmi02
891,892,bellra01,,,1890.0,11.0,6.0,USA,MO,Kahoka,1959.0,10.0,18.0,USA,IA,Burlington,Ralph,Bell,,Ralph Albert,Lefty,170.0,71.0,L,L,7/16/1912,7/22/1912,,bellra01,bellra01,bellr101,bellra01,bellra01
892,893,bellro01,,,1977.0,1.0,17.0,USA,NY,Newburgh,,,,,,,Rob,Bell,,,,225.0,77.0,R,R,4/8/2000,9/30/2007,,bellro01,bellro01,bellr003,bellro01,bellro01
893,894,bellru01,,,1881.0,1.0,1.0,USA,WI,Wausau,1955.0,7.0,28.0,USA,NM,Albuquerque,Rudy,Bell,born Rudolph Fred Baerwald,John,,158.0,68.0,R,R,9/16/1907,10/5/1907,,bellru01,bellru01,bellr103,bellru01,bellru01
894,895,bellte01,,,1962.0,10.0,27.0,USA,OH,Dayton,,,,,,,Terry,Bell,,Terence William,,195.0,72.0,R,R,9/3/1986,9/15/1987,Old Dominion,bellte01,bellte01,bellt001,bellte01,bellte01
895,896,bellaze01,,,1930.0,8.0,23.0,USA,CT,Greenwich,,,,,,,Zeke,Bella,,John,,185.0,71.0,R,L,9/11/1957,9/25/1959,,bellaze01,bellaze01,bellz101,bellaze01,bellaze01
896,897,bellast01,,,1850.0,,,Cuba,,,1932.0,8.0,8.0,Cuba,,Havana,Steve,Bellan,,Esteban Enrique,,154.0,68.0,,,5/9/1871,6/9/1873,,bellast01,bellast01,bells101,bellast01,bellast01
897,898,belleal01,,belleal01h,1966.0,8.0,25.0,USA,LA,Shreveport,,,,,,,Albert,Belle,Also played as Joey Belle,Albert Jojuan,Joey,190.0,73.0,R,R,7/15/1989,10/1/2000,Louisiana State,belleal01,belleal01,bellj002,belleal01,belleal01
898,899,bellhma01,,,1974.0,8.0,23.0,USA,MA,Boston,,,,,,,Mark,Bellhorn,,Mark Christian,,195.0,73.0,B,R,6/10/1997,9/30/2007,Auburn,bellhma01,bellhma01,bellm002,bellhma01,bellhma01
899,900,bellira01,,,1961.0,10.0,24.0,D.R.,,Pueblo Nuevo,,,,,,,Rafael,Belliard,,Rafael Leonidas (Matias),,160.0,66.0,R,R,9/6/1982,4/9/1998,,bellira01,bellira01,bellr001,bellira01,bellira01
900,901,belliro01,,,1975.0,4.0,7.0,USA,NY,Bronx,,,,,,,Ron,Belliard,,,,210.0,70.0,R,R,9/12/1998,,,belliro01,belliro01,bellr002,belliro01,belliro01
901,902,bellicl01,,,1968.0,11.0,18.0,USA,NY,Oneonta,,,,,,,Clay,Bellinger,,Clayton Daniel,,195.0,75.0,R,R,4/9/1999,4/8/2002,,bellicl01,bellicl01,bellc001,bellicl01,bellicl01
902,903,bellmja01,,,1864.0,3.0,4.0,USA,KY,Taylorsville,1931.0,12.0,8.0,USA,KY,Louisville,Jack,Bellman,,John Hutchins,Happy Jack,181.885744235,,,,4/23/1889,4/23/1889,,bellmja01,bellmja01,bellj102,bellmja01,bellmja01
903,904,belloro01,,,1948.0,7.0,13.0,W.Germany,,Heidelberg,,,,,,,Rob,Belloir,,Robert Edward,,155.0,70.0,R,R,8/2/1975,9/29/1978,,belloro01,belloro01,bellr102,belloro01,belloro01
904,905,beltrca01,,,1977.0,4.0,24.0,P.R.,,Manati,,,,,,,Carlos,Beltran,,,,200.0,73.0,B,R,9/14/1998,,,beltrca01,beltrca01,beltc001,beltrca01,beltrca01
905,906,beltrri01,,,1969.0,11.0,13.0,Mexico,2,Tijuana,,,,,,,Rigo,Beltran,,Rigoberto,,185.0,71.0,L,L,6/2/1997,4/28/2004,Wyoming,beltrri01,beltrri01,beltr001,beltrri01,beltrri01
906,907,beltrad01,,,1979.0,4.0,7.0,D.R.,,Santo Domingo,,,,,,,Adrian,Beltre,,Adrian (Perez),,220.0,71.0,R,R,6/24/1998,,,beltrad01,beltrad01,belta001,beltrad01,beltrad01
907,908,beltres01,,,1967.0,12.0,26.0,D.R.,,Quisqueya,,,,,,,Esteban,Beltre,,Esteban (Valera),,155.0,70.0,R,R,9/3/1991,6/5/1996,,beltres01,beltres01,belte001,beltres01,beltres01
908,909,bemisha01,,,1874.0,2.0,1.0,USA,NH,Farmington,1947.0,5.0,23.0,USA,OH,Cleveland,Harry,Bemis,,Harry Parker,,155.0,66.0,R,R,4/23/1902,8/15/1910,,bemisha01,bemisha01,bemih101,bemisha01,bemisha01
909,910,benarma01,,,1970.0,1.0,20.0,Nicaragua,,Bluefields,,,,,,,Marvin,Benard,,Marvin Larry,,180.0,70.0,L,L,9/5/1995,9/27/2003,Lewis & Clark,benarma01,benarma01,benam001,benarma01,benarma01
910,911,benavfr01,,,1966.0,4.0,7.0,USA,TX,Laredo,,,,,,,Freddie,Benavides,,Alfredo,,180.0,74.0,R,R,5/14/1991,8/11/1994,Texas Christian,benavfr01,benavfr01,benaf001,benavfr01,benavfr01
911,912,benchjo01,,benchjo01h,1947.0,12.0,7.0,USA,OK,Oklahoma City,,,,,,,Johnny,Bench,,Johnny Lee,Little General,197.0,73.0,R,R,8/28/1967,9/29/1983,,benchjo01,benchjo01,bencj101,benchjo01,benchjo01
912,913,bendech01,,bendech01h,1884.0,5.0,5.0,USA,MN,Crow Wing County,1954.0,5.0,22.0,USA,PA,Philadelphia,Chief,Bender,,Charles Albert,,185.0,74.0,R,R,4/20/1903,7/21/1925,,bendech01,bendech01,bendc101,bendech01,bendech01
913,914,benedar01,,,1862.0,3.0,31.0,USA,IL,Cornwall,1948.0,1.0,14.0,USA,CO,Denver,Art,Benedict,,Arthur Melville,,181.885744235,,R,R,5/14/1883,6/6/1883,,benedar01,benedar01,benea101,benedar01,benedar01
914,915,benedbr01,,,1955.0,8.0,18.0,USA,AL,Birmingham,,,,,,,Bruce,Benedict,,Bruce Edwin,,175.0,73.0,R,R,8/18/1978,9/11/1989,Nebraska,benedbr01,benedbr01,beneb001,benedbr01,benedbr01
915,916,benesal01,,,1972.0,1.0,21.0,USA,IN,Evansville,,,,,,,Alan,Benes,,Alan Paul,,215.0,77.0,R,R,9/19/1995,5/28/2003,Creighton,benesal01,benesal01,benea002,benesal01,benesal01
916,917,benesan01,,,1967.0,8.0,20.0,USA,IN,Evansville,,,,,,,Andy,Benes,,Andrew Charles,,235.0,78.0,R,R,8/11/1989,9/29/2002,Evansville,benesan01,benesan01,benea001,benesan01,benesan01
917,918,benesjo01,,,1901.0,1.0,8.0,USA,NY,Long Island City,1975.0,3.0,7.0,USA,NY,Elmhurst,Joe,Benes,,Joseph Anthony,Bananas,158.0,68.0,R,R,5/9/1931,6/14/1931,,benesjo01,benesjo01,benej101,benesjo01,benesjo01
918,919,bengera01,,,1902.0,4.0,22.0,USA,TX,Jacksonville,1997.0,6.0,27.0,USA,TX,Centerville,Ray,Benge,,Raymond Adelphia,,160.0,69.0,R,R,9/26/1925,6/2/1938,,bengera01,bengera01,bengr101,bengera01,bengera01
919,920,bengobe01,,,1898.0,7.0,27.0,USA,NY,Niagara Falls,1968.0,12.0,22.0,USA,PA,Philadelphia,Benny,Bengough,,Bernard Oliver,,168.0,67.0,R,R,5/18/1923,9/24/1932,,bengobe01,bengobe01,bengb101,bengobe01,bengobe01
920,921,beniqju01,,,1950.0,5.0,13.0,P.R.,,San Sebastian,,,,,,,Juan,Beniquez,,Juan Jose (Torres),,150.0,71.0,R,R,9/4/1971,5/30/1988,,beniqju01,beniqju01,benij001,beniqju01,beniqju01
921,922,benitar01,,,1972.0,11.0,3.0,D.R.,,Ramon Santana,,,,,,,Armando,Benitez,,Armando German,,260.0,76.0,R,R,7/28/1994,6/6/2008,,benitar01,benitar01,benia001,benitar01,benitar01
922,923,benitya01,,,1972.0,10.0,5.0,P.R.,,San Juan,,,,,,,Yamil,Benitez,,Yamil Antonio,,195.0,74.0,R,R,9/16/1995,9/27/1998,,benitya01,benitya01,beniy001,benitya01,benitya01
923,925,benjami01,,,1965.0,11.0,22.0,USA,OH,Euclid,,,,,,,Mike,Benjamin,,Michael Paul,,195.0,75.0,R,R,7/7/1989,9/28/2002,Arizona State,benjami01,benjami01,benjm001,benjami01,benjami01
924,926,benjast01,,,1914.0,5.0,20.0,USA,MA,Framingham,,,,,,,Stan,Benjamin,,Alfred Stanley,,194.0,74.0,R,R,9/16/1939,9/16/1945,,benjast01,benjast01,benjs101,benjast01,benjast01
925,927,bennhe01,,,1890.0,1.0,25.0,USA,WI,Viola,1967.0,6.0,4.0,USA,WI,Madison,Henry,Benn,,Henry Omer,,190.0,72.0,R,R,9/24/1914,9/24/1914,,bennhe01,bennhe01,bennh101,bennhe01,bennhe01
926,928,benneik01,,,1856.0,6.0,7.0,USA,PA,Philadelphia,1932.0,4.0,18.0,USA,PA,Philadelphia,Ike,Benners,,Isaac B.,,175.0,,L,,5/1/1884,9/3/1884,,benneik01,benneik01,benni101,benneik01,benneik01
927,929,bennech01,,bennech01h,1854.0,11.0,21.0,USA,PA,New Castle,1927.0,2.0,24.0,USA,MI,Detroit,Charlie,Bennett,,Charles Wesley,,180.0,71.0,R,R,5/1/1878,9/30/1893,,bennech01,bennech01,bennc101,bennech01,bennech01
928,930,benneda01,,,1945.0,11.0,7.0,USA,CA,Berkeley,,,,,,,Dave,Bennett,,David Hans,,195.0,77.0,R,R,6/12/1964,6/12/1964,,benneda01,benneda01,bennd102,benneda01,benneda01
929,931,bennede01,,,1939.0,10.0,5.0,USA,CA,Oakland,,,,,,,Dennis,Bennett,,Dennis John,,192.0,75.0,L,L,5/12/1962,9/29/1968,,bennede01,bennede01,bennd101,bennede01,bennede01
930,932,benneer01,,,1968.0,9.0,13.0,USA,CA,Yreka,,,,,,,Erik,Bennett,,Erik Hans,,205.0,74.0,R,R,5/15/1995,6/8/1996,Cal St. Sacramento,benneer01,benneer01,benne001,benneer01,benneer01
931,933,bennefr01,,,1904.0,10.0,27.0,USA,MD,Mardela Springs,1966.0,3.0,18.0,USA,DE,Wilmington,Frank,Bennett,,Francis Allen,Chip,163.0,70.0,R,R,9/17/1927,4/11/1928,,bennefr01,bennefr01,bennf102,bennefr01,bennefr01
932,934,bennefr02,,,1902.0,3.0,15.0,USA,AR,Atkins,1957.0,5.0,12.0,USA,AR,Atkins,Fred,Bennett,,James Fred,Red,185.0,69.0,R,R,4/13/1928,7/28/1931,,bennefr02,bennefr02,bennf101,bennefr02,bennefr02
933,935,bennega01,,,1972.0,4.0,17.0,USA,IL,Waukegan,,,,,,,Gary,Bennett,,Gary David (Jr.),,190.0,72.0,R,R,9/24/1995,5/18/2008,,bennega01,bennega01,benng001,bennega01,bennega01
934,936,bennehe01,,,1896.0,9.0,21.0,USA,MO,Elwood,1964.0,9.0,9.0,USA,MO,Springfield,Herschel,Bennett,,Herschel Emmett,,160.0,69.0,L,R,4/19/1923,10/1/1927,,bennehe01,bennehe01,bennh102,bennehe01,bennehe01
935,937,bennejo01,,,1900.0,7.0,2.0,USA,NY,New York,1987.0,7.0,11.0,USA,CA,Morro Bay,Joe,Bennett,,Joseph Rosenblum,,168.0,69.0,R,R,7/5/1923,7/5/1923,,bennejo01,bennejo01,bennj101,bennejo01,bennejo01
936,938,bennejo02,,,1970.0,1.0,31.0,USA,NY,Binghamton,,,,,,,Joel,Bennett,,,,160.0,73.0,R,R,7/15/1998,6/6/1999,,bennejo02,bennejo02,bennj001,bennejo02,bennejo02
937,939,bennepu01,,,1874.0,2.0,20.0,USA,NE,Ponca,1935.0,9.0,12.0,USA,WA,Kirkland,Pug,Bennett,,Justin Titus,,165.0,71.0,R,R,4/12/1906,9/20/1907,,bennepu01,bennepu01,bennp101,bennepu01,bennepu01
938,940,bennesh01,,,1972.0,4.0,10.0,Australia,,Adelaide,,,,,,,Shayne,Bennett,,Shayne Anthony,,200.0,77.0,R,R,8/22/1997,8/15/1999,DuPage JC,bennesh01,bennesh01,benns001,bennesh01,bennesh01
939,941,benoijo01,,,1977.0,7.0,26.0,D.R.,,Santiago,,,,,,,Joaquin,Benoit,,Joaquin Antonio (Pena),,220.0,75.0,R,R,8/8/2001,,,benoijo01,benoijo01,benoj001,benoijo01,benoijo01
940,942,bensoal01,,,1908.0,7.0,12.0,USA,SD,Hurley,1999.0,11.0,16.0,USA,SD,Viborg,Allen,Benson,,Allen Wilbert,Bullet Ben,185.0,73.0,R,R,8/19/1934,8/26/1934,,bensoal01,bensoal01,bensa101,bensoal01,bensoal01
941,943,bensokr01,,,1974.0,11.0,7.0,USA,WI,Superior,,,,,,,Kris,Benson,,,,205.0,76.0,R,R,4/9/1999,,,bensokr01,bensokr01,bensk001,bensokr01,bensokr01
942,944,bensove01,bensove01m,,1924.0,9.0,19.0,USA,NC,Granite Quarry,,,,,,,Vern,Benson,,Vernon Adair,,160.0,70.0,L,R,7/31/1943,5/30/1953,,bensove01,bensove01,bensv101,bensove01,bensove01
943,945,bentlcy01,,,1850.0,11.0,23.0,USA,CT,East Haven,1873.0,2.0,26.0,USA,CT,Middletown,Cy,Bentley,,Clytus George,,181.885744235,,,,4/26/1872,8/9/1872,,bentlcy01,bentlcy01,bentc101,bentlcy01,bentlcy01
944,946,bentlja01,,,1895.0,3.0,8.0,USA,MD,Sandy Spring,1969.0,10.0,24.0,USA,MD,Olney,Jack,Bentley,,John Needles,,200.0,71.0,L,L,9/6/1913,5/20/1927,,bentlja01,bentlja01,bentj101,bentlja01,bentlja01
945,947,bentoal01,,,1911.0,3.0,18.0,USA,OK,Noble,1968.0,4.0,14.0,USA,CA,Lynwood,Al,Benton,,John Alton,,215.0,76.0,R,R,4/18/1934,9/21/1952,,bentoal01,bentoal01,benta101,bentoal01,bentoal01
946,948,bentobu01,,,1957.0,8.0,24.0,USA,FL,Tampa,,,,,,,Butch,Benton,,Alfred Lee,,190.0,73.0,R,R,9/14/1978,6/15/1985,,bentobu01,bentobu01,bentb001,bentobu01,bentobu01
947,949,bentola01,,bentola01h,1897.0,11.0,20.0,USA,MO,St. Louis,1953.0,4.0,3.0,USA,OH,Amberley,Larry,Benton,,Lawrence James,,165.0,71.0,R,R,4/25/1923,8/16/1935,,bentola01,bentola01,bentl101,bentola01,bentola01
948,950,bentora01,,,1901.0,9.0,29.0,USA,KY,Cannel City,1984.0,6.0,7.0,USA,TX,Mesquite,Rabbit,Benton,,Stanley W.,Stan,150.0,67.0,R,R,9/13/1922,9/19/1922,,bentora01,bentora01,bentr101,bentora01,bentora01
949,951,bentoru01,,,1890.0,6.0,27.0,USA,NC,Clinton,1937.0,12.0,12.0,USA,AL,Dothan,Rube,Benton,,John Cleave,,190.0,73.0,L,L,6/28/1910,9/21/1925,,bentoru01,bentoru01,bentr102,bentoru01,bentoru01
950,952,bentosi01,,,1894.0,8.0,4.0,USA,AR,Buckner,1977.0,3.0,8.0,USA,AR,Fayetteville,Sid,Benton,,Sidney Wright,,170.0,73.0,R,R,4/18/1922,4/18/1922,,bentosi01,bentosi01,bents101,bentosi01,bentosi01
951,953,benzjo01,,,1886.0,1.0,21.0,USA,IN,New Alsace,1957.0,4.0,22.0,USA,IL,Chicago,Joe,Benz,,Joseph Louis,"Blitzen,Butcher Boy",196.0,73.0,R,R,8/16/1911,5/2/1919,,benzjo01,benzjo01,benzj101,benzjo01,benzjo01
952,954,benzito01,,,1963.0,2.0,11.0,USA,KY,Dayton,,,,,,,Todd,Benzinger,,Todd Eric,Mercedes,185.0,73.0,B,R,6/21/1987,5/14/1995,,benzito01,benzito01,benzt001,benzito01,benzito01
953,955,berarjo01,,,1917.0,5.0,1.0,USA,CA,Los Angeles,1996.0,5.0,19.0,USA,CA,Los Angeles,Johnny,Berardino,,Giovanni,Bernie,175.0,71.0,R,R,4/22/1939,9/19/1952,,berarjo01,berarjo01,beraj101,berarjo01,berarjo01
954,956,berbelo01,,,1929.0,11.0,20.0,USA,CA,Long Beach,2004.0,4.0,6.0,USA,NV,Las Vegas,Lou,Berberet,,Louis Joseph,,200.0,71.0,L,R,9/17/1954,9/25/1960,,berbelo01,berbelo01,berbl101,berbelo01,berbelo01
955,957,berblje01,,,1970.0,11.0,19.0,USA,KS,Wichita,,,,,,,Jeff,Berblinger,,Jeffrey James,,190.0,72.0,R,R,9/7/1997,9/27/1997,,berblje01,berblje01,berbj001,berblje01,berblje01
956,958,bereja01,,,1971.0,5.0,26.0,USA,MA,Cambridge,,,,,,,Jason,Bere,,Jason Phillip,,185.0,75.0,R,R,5/27/1993,5/27/2003,,bereja01,bereja01,berej002,bereja01,bereja01
957,959,berenju01,,,1954.0,11.0,30.0,Panama,,Aguadulce,,,,,,,Juan,Berenguer,,Juan Bautista,,186.0,71.0,R,R,8/17/1978,10/4/1992,,berenju01,berenju01,berej001,berenju01,berenju01
958,960,berenbr01,,,1954.0,8.0,21.0,USA,OH,Bryan,,,,,,,Bruce,Berenyi,,Bruce Michael,,205.0,75.0,R,R,7/5/1980,7/9/1986,NE Missouri State,berenbr01,berenbr01,bereb001,berenbr01,berenbr01
959,961,bergda01,,,1970.0,9.0,3.0,USA,CA,Roseville,,,,,,,Dave,Berg,,,,185.0,71.0,R,R,4/2/1998,9/29/2004,,bergda01,bergda01,bergd002,bergda01,bergda01
960,962,bergmo01,,bergmo01h,1902.0,3.0,2.0,USA,NY,New York,1972.0,5.0,29.0,USA,NJ,Belleville,Moe,Berg,,Morris,,185.0,73.0,R,R,6/27/1923,9/1/1939,,bergmo01,bergmo01,bergm103,bergmo01,bergmo01
961,963,bergaau01,,,1917.0,2.0,14.0,USA,MI,Detroit,1974.0,8.0,19.0,USA,MI,Grosse Pointe,Augie,Bergamo,,August Samuel,,165.0,69.0,L,L,4/25/1944,9/30/1945,,bergaau01,bergaau01,berga102,bergaau01,bergaau01
962,964,bergebi01,,,1878.0,6.0,13.0,USA,MA,North Brookfield,1943.0,12.0,19.0,USA,MA,Worcester,Bill,Bergen,,William Aloysius,,184.0,72.0,R,R,5/6/1901,9/20/1911,,bergebi01,bergebi01,bergb102,bergebi01,bergebi01
963,965,bergema01,,bergema01h,1871.0,10.0,25.0,USA,MA,North Brookfield,1900.0,1.0,19.0,USA,MA,N.Brookfield,Marty,Bergen,,Martin,,170.0,70.0,,R,4/17/1896,10/15/1899,,bergema01,bergema01,bergm102,bergema01,bergema01
964,966,bergebo01,,,1910.0,5.0,13.0,USA,MD,Baltimore,1992.0,11.0,3.0,USA,MD,Bethesda,Boze,Berger,,Louis William,,180.0,74.0,R,R,8/17/1932,9/30/1939,,bergebo01,bergebo01,bergb101,bergebo01,bergebo01
965,967,bergebr01,,,1975.0,2.0,21.0,USA,KY,Covington,,,,,,,Brandon,Berger,,,,205.0,71.0,R,R,9/9/2001,6/13/2004,Eastern Kentucky,bergebr01,bergebr01,bergb001,bergebr01,bergebr01
966,968,bergecl01,,,1894.0,11.0,1.0,USA,OH,East Cleveland,1959.0,6.0,30.0,USA,DC,Washington,Clarence,Berger,,Clarence Edward,,185.0,72.0,L,R,9/23/1914,10/5/1914,,bergecl01,bergecl01,bergc101,bergecl01,bergecl01
967,969,bergehe01,,,1882.0,1.0,7.0,USA,IL,LaSalle,1954.0,2.0,10.0,USA,OH,Lakewood,Heinie,Berger,,Charles Carl,,181.885744235,69.0,,R,5/6/1907,7/22/1910,,bergehe01,bergehe01,bergh101,bergehe01,bergehe01
